frequency,monetarytotal,monetaryavg,monetarystd,totalquantity,avgquantitypertransaction,preferreddayofweek,preferredhour,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,uniqueinvoices,age,supportticketscount,satisfactionscore,rfmsegment,agecategory,spendingcategory,loyaltylevel,churn,regyear,regday,avgbasketvalue,purchaseintensity,returnimpact,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,country_targetenc,customertype_Nouveau,customertype_Occasionnel,customertype_Perdu,customertype_Régulier,preferredtimeofday_Matin,preferredtimeofday_Midi,preferredtimeofday_Soir,region_Amérique du Nord,region_Amérique du Sud,region_Asie,region_Autre,region_Europe centrale,region_Europe continentale,region_Europe de l'Est,region_Europe du Nord,region_Europe du Sud,region_Moyen-Orient,region_Océanie,region_UK,churnriskcategory_Faible,churnriskcategory_Moyen,churnriskcategory_Élevé,weekendpreference_Semaine,weekendpreference_Weekend,basketsizecategory_Moyen,basketsizecategory_Petit,productdiversity_Modéré,productdiversity_Spécialisé,gender_M,gender_Unknown,accountstatus_Closed,accountstatus_Pending,accountstatus_Suspended
4,579.7700000000003,6.23408602150538,11.269135246766329,281.0,3.021505376344086,0,11,0.0,1.7934782608695652,74,18.5,1,0,0,0.0,4,49.0,2.0,2.0,-1,-1,-1,-1,0,2010,3,115.95400000000006,0.023952095808383235,0.0,4.761780695095997,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
4,2841.09,8.531801801801802,7.824909506947954,1825.0,5.48048048048048,0,15,0.0,0.5692771084337349,280,70.0,1,3,0,0.009009009009009,4,65.0,1.0,4.0,-1,5,-1,-1,0,2011,4,568.2180000000001,0.021052631578947368,25.595405405405383,6.344263489046681,3.2807384717481627,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
7,1880.42,14.806456692913386,8.199531106179478,1766.0,13.905511811023622,3,10,0.0,1.531746031746032,106,15.142857142857142,1,2,0,0.0157480314960629,7,43.0,2.0,4.0,-1,2,-1,-1,0,2011,14,235.0525,0.03535353535353535,29.6129133858266,5.4640542379127,3.421421926011581,0.8660254037844386,0.5000000000000001,0.0,1.0,0.3324050632911392,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2,631.5699999999999,18.57558823529412,11.478752226343978,405.0,11.911764705882351,2,13,0.0,5.515151515151516,31,15.5,1,0,0,0.0,2,35.0,1.0,5.0,-1,2,-1,-1,0,2010,11,210.5233333333333,0.01092896174863388,0.0,5.354335315490235,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
4,657.9000000000001,65.79,60.47314279909719,146.0,14.6,1,11,0.0,12.333333333333334,7,1.75,1,0,0,0.0,4,23.0,0.0,0.0,-1,0,-1,-1,1,2011,30,131.58,0.035398230088495575,0.0,4.887186236813245,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4,1194.7300000000002,17.83179104477612,9.588394014320542,756.0,11.28358208955224,1,15,0.0,3.6818181818181817,54,13.5,1,0,0,0.0,4,54.0,2.0,1.0,-1,3,-1,-1,0,2011,6,238.94600000000005,0.0163265306122449,0.0,5.480413898025694,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,374.57,31.214166666666667,17.30007696164349,155.0,12.916666666666666,1,15,0.0,0.0,12,12.0,1,0,0,0.0,1,49.0,4.0,5.0,-1,-1,-1,-1,1,2011,27,187.285,0.5,0.0,5.237956772373236,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2,628.78,104.79666666666668,98.95851285597752,394.0,65.66666666666667,4,12,0.0,46.6,5,2.5,1,0,0,0.0,2,49.0,1.0,4.0,-1,-1,-1,-1,0,2010,31,209.59333333333333,0.008547008547008548,0.0,5.349928943611616,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False
2,771.8499999999999,59.37307692307692,39.13133130553559,105.0,8.076923076923077,2,10,0.0,5.25,13,6.5,1,0,0,0.0,2,30.0,1.0,2.0,-1,1,-1,-1,1,2010,19,257.2833333333333,0.03125,0.0,5.554057173565234,0.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2,283.4699999999999,4.230895522388058,3.0601325636483234,354.0,5.283582089552239,2,16,0.0,2.6515151515151514,67,33.5,1,0,0,0.0,2,45.0,1.0,2.0,-1,3,-1,-1,0,2011,7,94.48999999999997,0.011363636363636364,0.0,4.559021529962111,0.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2,299.55999999999995,13.616363636363634,7.472399082754351,219.0,9.954545454545457,2,10,0.0,0.0952380952380952,20,10.0,1,2,0,0.0909090909090909,2,22.0,6.0,5.0,-1,0,-1,-1,1,2011,29,99.85333333333331,0.6666666666666666,27.232727272727264,4.613667316242037,3.340481846622329,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
4,891.12,15.103728813559322,5.261744137970394,681.0,11.542372881355933,2,11,0.2203389830508474,2.9827586206896552,50,12.5,1,0,0,0.0,4,30.0,1.0,2.0,-1,1,-1,-1,0,2011,28,178.224,0.022727272727272728,0.0,5.188636420144628,0.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False
1,123.1,10.258333333333336,8.055512887382644,42.0,3.5,2,10,0.0,0.0,12,12.0,1,0,0,0.0,1,34.0,1.0,2.0,-1,1,-1,-1,1,2010,9,61.55,0.5,0.0,4.13596623691292,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
5,177.1,22.1375,35.29575156547072,232.0,29.0,2,12,0.0,14.0,3,0.6,1,3,0,0.375,5,67.0,1.0,3.0,-1,5,-1,-1,1,2010,28,29.516666666666666,0.05,66.4125,3.41827298245241,4.210830460663345,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3,339.43999999999994,15.429090909090906,14.431529935424598,106.0,4.818181818181818,3,17,0.0,6.380952380952381,20,6.666666666666667,1,0,0,0.0,3,57.0,3.0,4.0,-1,4,-1,-1,1,2011,2,84.85999999999999,0.022222222222222223,0.0,4.452718062796414,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,465.32,23.266,43.17676682759156,302.0,15.1,2,13,0.0,0.0,16,16.0,1,0,0,0.0,1,62.0,3.0,5.0,-1,4,-1,-1,1,2011,2,232.66,0.5,0.0,5.453867067289003,0.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
11,927.84,9.56536082474227,21.06797110257336,962.0,9.917525773195877,3,14,0.0,1.71875,38,3.4545454545454546,1,28,0,0.2886597938144329,11,49.0,5.0,1.0,-1,3,-1,-1,0,2011,27,77.32000000000001,0.0650887573964497,267.8301030927834,4.360802998222255,5.594079593051065,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,206.21,15.862307692307692,26.92584512875011,143.0,11.0,2,14,0.0,0.0,13,13.0,1,0,0,0.0,1,79.0,2.0,1.0,-1,5,-1,-1,1,2010,22,103.105,0.5,0.0,4.645400005207158,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2,548.94,5.489400000000001,5.773029563706941,423.0,4.23,3,13,0.0,1.5555555555555556,91,45.5,1,0,0,0.0,2,46.0,1.0,4.0,-1,3,-1,-1,1,2011,12,182.98000000000002,0.012903225806451613,0.0,5.214827056049011,0.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
5,1426.31,54.85807692307692,70.6683488993046,513.0,19.73076923076923,2,14,0.0,4.56,17,3.4,1,6,0,0.2307692307692307,5,68.0,2.0,1.0,-1,5,-1,-1,1,2011,23,237.71833333333333,0.042735042735042736,329.14846153846145,5.475284335310953,5.799542436743191,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5,1044.38,10.656938775510206,7.666506806542966,994.0,10.142857142857142,2,14,0.0,2.4948453608247423,74,14.8,1,0,0,0.0,5,75.0,5.0,2.0,-1,5,-1,-1,0,2011,13,174.06333333333336,0.02040816326530612,0.0,5.165147813213687,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
5,2631.7,21.93083333333333,15.78293422482328,1476.0,12.3,2,14,0.0,1.5210084033613445,114,22.8,1,1,0,0.0083333333333333,5,20.0,5.0,3.0,-1,0,-1,-1,0,2011,10,438.6166666666666,0.0273224043715847,21.930833333333243,6.085903135065251,3.132482438701078,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,72.9,6.075,4.138263799315756,26.0,2.1666666666666665,2,17,0.0,0.0,12,12.0,1,0,0,0.0,1,73.0,3.0,5.0,-1,5,-1,-1,1,2010,29,36.45,0.5,0.0,3.6230067099632284,0.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
7,3064.78,18.028117647058824,8.606011246325217,2044.0,12.023529411764706,3,12,0.0,1.4260355029585798,99,14.142857142857142,1,4,0,0.0235294117647058,7,57.0,2.0,5.0,-1,4,-1,-1,0,2011,20,383.0975,0.02857142857142857,72.11247058823504,5.95089642660899,4.291998948488127,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,175.2,175.2,0.0,16.0,16.0,3,10,0.0,1.15,1,1.0,1,0,0,0.0,1,49.0,6.0,2.0,-1,-1,-1,-1,1,2011,27,87.6,0.5,0.0,4.484131857611035,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
2,610.59,16.068157894736842,3.527308793648041,278.0,7.315789473684211,3,10,0.0,0.7297297297297297,36,18.0,1,0,0,0.0,2,57.0,3.0,4.0,-1,4,-1,-1,1,2010,11,203.53,0.07142857142857142,0.0,5.320714663990075,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,415.7000000000001,17.320833333333336,6.165258848310155,238.0,9.916666666666666,3,10,0.0,0.0,24,24.0,1,0,0,0.0,1,44.0,1.0,3.0,-1,2,-1,-1,1,2010,7,207.85000000000005,0.5,0.0,5.341616290943184,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.2631578947368421,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,841.52,30.054285714285715,22.0919406166964,970.0,34.642857142857146,2,11,0.0,8.481481481481481,22,7.333333333333333,1,1,0,0.0357142857142857,3,30.0,3.0,1.0,-1,1,-1,-1,0,2010,17,210.38,0.012987012987012988,30.0542857142857,5.353657461581201,3.435736825079727,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.3333333333333333,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
4,1502.3500000000004,13.910648148148152,10.191994592894234,950.0,8.796296296296296,3,11,0.0,2.093457943925233,90,22.5,1,0,0,0.0,4,49.0,1.0,5.0,-1,-1,-1,-1,0,2011,17,300.4700000000001,0.017699115044247787,0.0,5.708670508728978,0.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
5,728.5600000000001,20.23777777777778,15.672438065618088,321.0,8.916666666666666,1,14,0.0,6.685714285714286,33,6.6,1,1,0,0.0277777777777777,5,50.0,3.0,5.0,-1,3,-1,-1,0,2011,21,121.42666666666668,0.0211864406779661,20.237777777777723,4.807512211272857,3.0557815665018118,1.0,6.123233995736766e-17,0.0,1.0,0.3324050632911392,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
6,1186.28,15.608947368421052,13.403779723540408,876.0,11.526315789473683,6,14,0.4736842105263157,1.6,64,10.666666666666666,1,0,0,0.0,6,23.0,1.0,4.0,-1,0,-1,-1,1,2010,18,169.46857142857144,0.04878048780487805,0.0,5.138550947935142,0.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
4,632.97,23.44333333333333,23.474914434185006,983.0,36.407407407407405,3,16,0.037037037037037,8.423076923076923,26,6.5,1,0,0,0.0,4,41.0,4.0,3.0,-1,2,-1,-1,0,2011,1,126.59400000000001,0.01818181818181818,0.0,4.848853347861549,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False
4,1039.58,3.548054607508532,3.5395785636098984,933.0,3.1843003412969284,4,12,0.0,0.8356164383561644,233,58.25,1,0,0,0.0,4,36.0,1.0,0.0,-1,2,-1,-1,0,2010,15,207.916,0.016260162601626018,0.0,5.341932257300184,0.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
5,2262.6199999999994,49.18739130434781,177.98067669690417,1179.0,25.63043478260869,0,11,0.0,3.466666666666667,37,7.4,1,0,0,0.0,5,49.0,0.0,5.0,-1,-1,-1,-1,0,2010,5,377.10333333333324,0.03164556962025317,0.0,5.9351675268679,0.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
4,455.67,15.712758620689655,4.590682252868088,197.0,6.793103448275862,1,10,0.0,6.928571428571429,24,6.0,1,1,0,0.0344827586206896,4,57.0,3.0,5.0,-1,4,-1,-1,0,2010,7,91.134,0.02040816326530612,15.71275862068963,4.52324403908924,2.816172416994321,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,228.84,22.884,11.16219333285354,352.0,35.2,3,12,0.0,0.0,10,10.0,1,0,0,0.0,1,45.0,1.0,3.0,-1,3,-1,-1,1,2011,28,114.42,0.5,0.0,4.7485776492828204,0.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2,699.0799999999999,5.874621848739495,5.791988884411443,335.0,2.8151260504201683,2,14,0.0,1.1779661016949152,116,58.0,1,0,0,0.0,2,50.0,0.0,3.0,-1,3,-1,-1,1,2010,25,233.02666666666664,0.014285714285714285,0.0,5.455435068978701,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
