recency,frequency,monetarytotal,monetaryavg,monetarystd,avgquantitypertransaction,customertenuredays,firstpurchasedaysago,preferreddayofweek,preferredhour,preferredmonth,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,totaltransactions,uniqueinvoices,age,supportticketscount,satisfactionscore,churn,regyear,regday,monetaryperday,avgbasketvalue,purchaseintensity,tenureratio,productdiversityratio,returnimpact,customerscorenormalized,monetaryperday_log,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,rfmsegment_dormants,rfmsegment_fidèles,rfmsegment_potentiels,agecategory_25-34,agecategory_35-44,agecategory_45-54,agecategory_55-64,agecategory_65+,agecategory_inconnu,spendingcategory_low,spendingcategory_medium,spendingcategory_vip,customertype_nouveau,customertype_occasionnel,customertype_perdu,customertype_régulier,favoriteseason_hiver,favoriteseason_printemps,favoriteseason_été,preferredtimeofday_matin,preferredtimeofday_midi,preferredtimeofday_soir,region_amérique du nord,region_amérique du sud,region_asie,region_autre,region_europe centrale,region_europe continentale,region_europe de l'est,region_europe du nord,region_europe du sud,region_moyen-orient,region_océanie,region_uk,loyaltylevel_jeune,loyaltylevel_nouveau,loyaltylevel_établi,churnriskcategory_faible,churnriskcategory_moyen,churnriskcategory_élevé,weekendpreference_semaine,basketsizecategory_moyen,basketsizecategory_petit,productdiversity_modéré,productdiversity_spécialisé,gender_m,gender_unknown,accountstatus_closed,accountstatus_pending,accountstatus_suspended,country_austria,country_bahrain,country_belgium,country_canada,country_channel islands,country_cyprus,country_czech republic,country_denmark,country_eire,country_european community,country_finland,country_france,country_germany,country_greece,country_iceland,country_israel,country_italy,country_lebanon,country_malta,country_netherlands,country_norway,country_poland,country_portugal,country_rsa,country_saudi arabia,country_singapore,country_spain,country_sweden,country_switzerland,country_usa,country_united arab emirates,country_unspecified,cluster,segment
148,3,2103.0599999999995,11.683666666666664,11.20494363660261,4.255555555555556,113,262,1,13,6,0.0,0.6312849162011173,173,57.66666666666666,1,0,0,0.0,180,3,69.0,1.0,3.0,1,2010,28,-0.3517449118952115,2.025149754428372,-0.6861703167728374,-0.51145005106954,2.9158747616508847,-0.3331077717589623,0.0637618171999917,2.715654325943218,6.266754528785732,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
262,1,77.3,25.766666666666666,16.67822932248305,6.666666666666667,1,262,2,12,3,0.0,0.0,3,3.0,1,0,0,0.0,3,1,46.0,1.0,2.0,1,2011,25,-0.4035290707113672,-1.064995364452218,1.2001459128953138,2.1474243272642104,-0.9579749135590656,-0.3331077717589623,-0.1052186459402911,0.2576735493290955,3.680090948080857,0.0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
106,5,473.14,6.5713888888888885,14.595070391538346,9.11111111111111,155,261,0,12,7,0.0,2.1549295774647885,50,10.0,1,20,0,0.2777777777777778,72,5,79.0,4.0,4.0,1,2010,18,-0.3880620961491124,-0.8099335520537926,-0.6750589599106203,-0.5177607141944288,-0.3239316533450617,1.198180236752327,-0.1787740398144861,1.6904406192616048,4.380233361052788,4.886037423444519,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,clients à risque
134,3,2515.84,28.267865168539327,32.976108206338715,20.04494382022472,127,261,2,13,3,0.1797752808988764,1.431818181818182,55,18.33333333333333,1,0,0,0.0,89,3,66.0,1.0,5.0,1,2011,5,-0.3348039028244286,2.6797950138494184,-0.6917464204922955,-0.514013757964026,0.1786636138977461,-0.3331077717589623,0.0800937495111505,2.9773570714460087,6.44565632530638,0.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
261,1,396.87,16.53625,4.668632434059018,7.958333333333333,1,261,2,14,3,0.0,0.0,24,24.0,1,0,0,0.0,24,1,49.0,3.0,1.0,1,2011,29,-0.3989546657765169,-0.051356207743155,1.2001459128953138,2.1372254147766583,0.0162866814039159,-0.3331077717589623,-0.1052186459402911,0.9221817426926322,5.29548836870449,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
261,1,456.9,21.75714285714286,8.372563611497462,6.333333333333333,1,261,2,14,3,0.0,0.0,21,21.0,1,0,0,0.0,21,1,70.0,3.0,5.0,1,2011,10,-0.3980961709160377,0.1390520238719685,1.2001459128953138,2.1372254147766583,-0.1228935464479385,-0.3331077717589623,-0.1052186459402911,1.009377762228729,5.435685140840842,0.0,0.4999999999999999,0.8660254037844387,0.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
92,3,711.41,30.93086956521739,54.12499531077397,23.73913043478261,168,261,2,16,9,0.0,7.636363636363637,21,7.0,1,0,0,0.0,23,3,49.0,1.0,3.0,1,2011,19,-0.3759682647876189,-0.1819268366693014,-0.702761935616872,-0.5191386737711493,-0.6100243439294294,-0.3331077717589623,-0.1619657476687795,2.1575095962940254,5.18656144380135,0.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
166,4,812.9999999999999,3.4159663865546213,3.0283494047102337,2.3403361344537816,94,261,6,14,6,0.5294117647058824,0.3924050632911392,166,41.5,1,0,0,0.0,238,4,33.0,1.0,3.0,1,2010,28,-0.3863895068969006,-0.2786851759233303,-0.6555814049403808,-0.5068694868646043,1.98336723504346,-0.3331077717589623,-0.0847953859756689,1.7695587592478623,5.097424424168646,0.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
5,3,942.26,21.91302325581396,14.625662953616144,17.53488372093023,256,261,2,16,3,0.3953488372093023,6.071428571428571,33,11.0,1,0,0,0.0,43,3,49.0,0.0,3.0,0,2010,16,0.1837933521143535,0.1841879415112024,-0.7145374658781634,-0.5244923220524953,-0.3316638882257203,-0.3331077717589623,-0.1745629057373554,5.062869257027504,5.466223011607631,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
4,2,384.52,6.7459649122807015,8.317515910854532,2.9473684210526314,257,261,1,12,12,0.0,4.589285714285714,55,27.5,1,0,0,0.0,57,2,49.0,1.0,5.0,0,2011,5,-0.1164797099661187,-0.4970800025234742,-0.7221340244828314,-0.5245326218002065,0.6039365323339682,-0.3331077717589623,-0.2080473503914825,4.355477299440345,4.861155171696618,0.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
38,5,1098.4299999999998,16.153382352941176,21.002102141430672,37.80882352941177,223,261,0,15,7,0.0,3.313432835820896,53,10.6,1,0,0,0.0,68,5,49.0,1.0,2.0,0,2010,2,-0.2990997376173748,-0.1488176480801095,-0.6939085831590243,-0.5229605718202939,-0.2775382440611101,-0.3331077717589623,-0.1542143688527145,3.372964964340352,5.215325174529997,0.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
2,5,1123.86,21.61269230769231,7.647859399444079,11.384615384615383,259,261,3,9,9,0.0,5.0588235294117645,31,6.2,1,0,0,0.0,52,5,49.0,1.0,3.0,0,2010,10,0.9990286332155468,-0.1219306397510928,-0.6998961105438114,-0.5246122913014509,-0.6177565788100879,-0.3331077717589623,-0.1644705603132302,5.928577994052791,5.23808954099755,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
37,3,646.3,20.196875,17.92020889090159,14.96875,223,261,3,8,3,0.0,7.193548387096774,27,9.0,1,0,0,0.0,32,3,27.0,4.0,3.0,0,2011,18,-0.340903674902971,-0.2851875393218143,-0.7112058844928538,-0.5230061026796133,-0.4708441160775748,-0.3331077717589623,-0.1853792629056002,2.890810258232066,5.091139433755216,0.0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
58,3,886.6299999999999,29.55433333333333,27.85733998284008,20.9,203,261,1,8,9,0.0,6.965517241379311,23,7.666666666666667,1,3,0,0.1,30,3,47.0,0.0,3.0,0,2011,9,-0.3483235147833684,0.0959619717898185,-0.7086621637084671,-0.5217910536691478,-0.5636309346454779,0.6999203368665846,-0.1619807142817047,2.774313928131184,5.405634716356453,4.496058197904312,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
261,1,775.8499999999999,18.472619047619045,11.596510210871536,7.166666666666667,1,261,3,9,3,0.0,0.0,42,42.0,1,0,0,0.0,42,1,42.0,2.0,5.0,1,2011,27,-0.3935348359876712,1.1507246121385628,1.2001459128953138,2.1372254147766583,0.851368048515043,-0.3331077717589623,-0.1052186459402911,1.3765620408518329,5.9633865229731855,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
261,1,251.21,16.747333333333334,5.433243528325896,9.533333333333331,1,261,3,10,3,0.0,0.0,15,15.0,1,0,0,0.0,15,1,49.0,6.0,3.0,1,2011,2,-0.4010377635839032,-0.5133729163398384,1.2001459128953138,2.1372254147766583,-0.4012540021516476,-0.3331077717589623,-0.1052186459402911,0.6723406143712134,4.841072003400964,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
4,2,178.96,19.884444444444444,6.951811114938162,9.77777777777778,257,261,3,10,3,0.0,32.125,9,4.5,1,0,0,0.0,9,2,56.0,3.0,4.0,0,2010,1,-0.2705217466886483,-0.9317550660006776,-0.7221340244828314,-0.5245326218002065,-0.8187946857072111,-0.3331077717589623,-0.2202742941095749,3.605280430237623,4.105174594033694,0.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
261,1,154.95,19.36875,5.525585780194324,11.625,1,261,3,11,3,0.0,0.0,8,8.0,1,0,0,0.0,8,1,37.0,0.0,3.0,1,2010,14,-0.4024143871932607,-0.818698526455977,1.2001459128953138,2.1372254147766583,-0.7260078671393081,-0.3331077717589623,-0.1052186459402911,0.4646218067718974,4.362780102728017,0.0,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
